id,all__level,all__shape,all__raw,all__quantile,all__acf,all__spectrum
DCLP3/8,0.35,0.3748995983935743,0.3185491967871486,0.29518072289156627,0.2888805220883534,0.28697289156626504
DCLP3/80,0.32550200803212853,0.37467369477911644,0.19839357429718876,0.3564759036144578,0.39134036144578316,0.29673694779116466
DCLP3/86,0.31019076305220883,0.3789156626506024,0.43255522088353415,0.33627008032128514,0.48064759036144583,0.4135542168674699
DCLP3/88,0.34761546184738956,0.3550953815261044,0.3053714859437751,0.25690261044176704,0.4411395582329317,0.28340863453815257
DCLP3/89,0.3542168674698795,0.4141817269076305,0.20133032128514056,0.3354417670682731,0.5149598393574297,0.3511044176706827
DCLP3/90,0.281074297188755,0.34964859437751006,0.25943775100401606,0.29199297188755025,0.37033132530120483,0.27768574297188753
DCLP3/91,0.03757530120481927,0.13074799196787149,0.015210843373493977,0.02442269076305221,0.334136546184739,0.34495481927710847
DCLP3/93,0.2645331325301205,0.3338102409638554,0.11932730923694779,0.2191265060240964,0.3504769076305221,0.25705321285140564
DCLP3/94,0.1782379518072289,0.22417168674698795,0.11398092369477911,0.16219879518072286,0.3857178714859438,0.292570281124498
DCLP3/95,0.22969377510040162,0.30599899598393576,0.25504518072289156,0.2447038152610442,0.3103915662650602,0.31799698795180725
DCLP3/96,0.4313504016064257,0.36101907630522084,0.3970381526104418,0.37389558232931724,0.493574297188755,0.26458333333333334
DCLP3/97,0.31468373493975904,0.4644578313253012,0.442570281124498,0.2665160642570281,0.3990963855421687,0.3325552208835341
DCLP3/98,0.2320281124497992,0.31335341365461844,0.1095632530120482,0.14877008032128514,0.43920682730923694,0.29294678714859435
DCLP5/1,0.23192771084337352,0.4040913654618474,0.23549196787148594,0.1620230923694779,0.36641566265060244,0.3617720883534137
DCLP5/10,0.258785140562249,0.29425200803212853,0.3418674698795181,0.15785642570281125,0.44026104417670686,0.3927961847389558
DCLP5/100,0.25306224899598395,0.32281626506024097,0.44332329317269076,0.2618222891566265,0.42981927710843376,0.36039156626506025
DCLP5/101,0.358960843373494,0.3438504016064257,0.4363453815261044,0.2997740963855422,0.49103915662650605,0.26859939759036144
DCLP5/11,0.3931224899598394,0.26975401606425703,0.2459839357429719,0.32622991967871484,0.43207831325301205,0.3536144578313253
DCLP5/12,0.3873995983935743,0.21011546184738955,0.1947289156626506,0.2622991967871486,0.4816265060240964,0.32105923694779115
DCLP5/13,0.20276104417670684,0.3858684738955824,0.339859437751004,0.2352660642570281,0.5111194779116466,0.3473393574297189
DCLP5/15,0.2984437751004016,0.3703062248995984,0.34942269076305216,0.34962349397590364,0.402183734939759,0.4895331325301205
DCLP5/16,0.36362951807228916,0.2953564257028113,0.39369979919678716,0.38837851405622487,0.4780371485943775,0.42251506024096386
DCLP5/17,0.36558734939759036,0.27876506024096387,0.31792168674698795,0.34405120481927715,0.304894578313253,0.3506777108433735
DCLP5/18,0.4083082329317269,0.24515562248995984,0.22590361445783133,0.3177961847389558,0.5007530120481928,0.38993473895582326
DCLP5/19,0.3193524096385542,0.24412650602409638,0.2490210843373494,0.2683483935742972,0.43167670682730924,0.3356425702811245
DCLP5/2,0.3466616465863454,0.2880020080321285,0.29538152610441765,0.34231927710843374,0.40695281124497995,0.3237700803212851
DCLP5/20,0.3277861445783133,0.3709839357429719,0.3822038152610442,0.301355421686747,0.4020331325301205,0.36280120481927713
DCLP5/21,0.2708835341365462,0.3829066265060241,0.19688755020080323,0.23099899598393575,0.411495983935743,0.2866214859437751
DCLP5/22,0.38775100401606427,0.4235441767068273,0.3957078313253012,0.3208835341365462,0.3747740963855422,0.3789156626506024
DCLP5/23,0.32713353413654617,0.32766064257028116,0.22043172690763052,0.23905622489959838,0.33712349397590363,0.3615461847389558
DCLP5/24,0.3606676706827309,0.3785140562248996,0.26982931726907633,0.29199297188755025,0.3938755020080321,0.2940261044176707
DCLP5/25,0.3401355421686747,0.26493473895582326,0.22532630522088354,0.30973895582329314,0.3557730923694779,0.4519327309236948
DCLP5/26,0.20504518072289157,0.3657128514056225,0.194929718875502,0.12648092369477912,0.48305722891566266,0.28501506024096385
DCLP5/27,0.2533132530120482,0.329066265060241,0.38313253012048193,0.1973393574297189,0.3457078313253012,0.1905371485943775
DCLP5/28,0.23263052208835341,0.26536144578313253,0.20818273092369477,0.20133032128514058,0.37218875502008036,0.4107178714859438
DCLP5/29,0.422816265060241,0.27828815261044176,0.3815261044176707,0.3717369477911647,0.5065763052208835,0.3637801204819277
DCLP5/3,0.45609939759036144,0.3172439759036144,0.3260793172690763,0.3322038152610442,0.482429718875502,0.4424698795180723
DCLP5/30,0.32045682730923697,0.28943273092369476,0.2811495983935743,0.2996234939759036,0.4451556224899598,0.3549196787148594
DCLP5/31,0.3721636546184739,0.3813504016064257,0.31224899598393574,0.24156626506024098,0.37281626506024096,0.2104417670682731
DCLP5/32,0.3660893574297189,0.26862449799196786,0.2691516064257028,0.27515060240963857,0.4899849397590362,0.33940763052208833
DCLP5/33,0.31704317269076304,0.29656124497991965,0.313504016064257,0.2307730923694779,0.4286897590361446,0.37083333333333335
DCLP5/34,0.3617720883534137,0.351004016064257,0.24477911646586345,0.3112700803212851,0.3369979919678715,0.2770582329317269
DCLP5/35,0.3705572289156626,0.2588855421686747,0.1919678714859438,0.35110441767068273,0.4651104417670683,0.3463102409638554
DCLP5/36,0.29254518072289154,0.3690512048192771,0.40005020080321285,0.24011044176706828,0.4594879518072289,0.32095883534136543
DCLP5/37,0.33787650602409636,0.29299698795180723,0.2968624497991968,0.27994477911646587,0.4414909638554217,0.3177961847389558
DCLP5/38,0.37369477911646587,0.41059236947791167,0.24934738955823293,0.3176957831325301,0.4786897590361446,0.3704819277108434
DCLP5/39,0.2785642570281125,0.3360441767068273,0.25461847389558234,0.21428212851405623,0.49088855421686745,0.41134538152610445
DCLP5/4,0.34427710843373494,0.4226656626506024,0.26980421686746986,0.3109186746987952,0.45376506024096386,0.2849397590361446
DCLP5/40,0.32392068273092367,0.4514056224899598,0.2767319277108434,0.2963855421686747,0.5067269076305221,0.31977911646586343
DCLP5/41,0.3918925702811245,0.32113453815261045,0.3036646586345382,0.3713353413654618,0.5009287148594378,0.298644578313253
DCLP5/42,0.3113453815261044,0.2820030120481928,0.19711345381526105,0.25863453815261045,0.361495983935743,0.39375
DCLP5/43,0.25005020080321283,0.4025602409638554,0.4757279116465864,0.29236947791164664,0.4512299196787149,0.22740963855421686
DCLP5/44,0.2928714859437751,0.3369477911646586,0.3809487951807229,0.20775602409638555,0.4811244979919679,0.17552710843373495
DCLP5/45,0.26177208835341365,0.26578815261044175,0.19816767068273092,0.17931726907630524,0.42981927710843376,0.2581074297188755
DCLP5/46,0.3310742971887551,0.2816767068273093,0.20228413654618474,0.2061244979919679,0.4546184738955823,0.3183483935742972
DCLP5/47,0.4026355421686747,0.34322289156626506,0.26109437751004017,0.2854919678714859,0.413504016064257,0.37271586345381524
DCLP5/48,0.18433734939759036,0.2715361445783132,0.14093875502008033,0.16526104417670684,0.44651104417670684,0.3328062248995984
DCLP5/49,0.39841867469879516,0.46079317269076303,0.4519076305220883,0.35778112449799193,0.37989457831325296,0.3889558232931727
